timestamp_s,Ia,Ib,Ic,Vdc,theta
1773986622.664646,-0.000000,0.000000,-0.000000,4.140000,0.710000
1773986622.664646,0.070000,-0.170000,0.090000,3.330000,0.710000
1773986622.664646,0.030000,-0.050000,0.030000,5.660000,0.720000
1773986622.664646,-0.000000,0.000000,-0.000000,3.560000,0.730000
1773986622.664646,0.090000,-0.200000,0.110000,4.780000,0.730000
1773986622.664646,0.010000,-0.030000,0.020000,4.990000,0.740000
1773986622.664646,-0.000000,0.000000,-0.000000,3.040000,0.740000
1773986622.664646,0.070000,-0.160000,0.110000,5.700000,0.750000
1773986622.664646,-0.000000,0.000000,-0.000000,4.320000,0.760000
1773986622.664646,0.060000,-0.110000,0.050000,3.080000,0.760000
1773986622.664646,0.030000,-0.060000,0.030000,5.840000,0.770000
1773986622.664646,-0.000000,0.000000,-0.000000,3.690000,0.780000
1773986622.664646,0.090000,-0.200000,0.110000,4.430000,0.780000
1773986622.680497,0.020000,-0.040000,0.020000,5.160000,0.790000
1773986622.680497,-0.000000,0.000000,-0.000000,3.110000,0.790000
1773986622.680497,0.070000,-0.180000,0.110000,5.590000,0.800000
1773986622.680497,-0.000000,0.000000,-0.000000,4.430000,0.810000
1773986622.680497,0.060000,-0.120000,0.030000,3.020000,0.810000
1773986622.680497,0.030000,-0.060000,0.030000,5.900000,0.820000
1773986622.680497,-0.000000,0.000000,-0.000000,3.740000,0.830000
1773986622.680497,0.080000,-0.200000,0.100000,4.310000,0.830000
1773986622.680497,0.020000,-0.040000,0.020000,5.210000,0.840000
1773986622.680497,-0.000000,0.000000,-0.000000,3.130000,0.850000
1773986622.680497,0.080000,-0.190000,0.120000,5.520000,0.850000
1773986622.680497,-0.000000,0.000000,-0.000000,4.490000,0.860000
1773986622.680497,0.070000,-0.120000,0.020000,2.980000,0.860000
1773986622.680497,0.030000,-0.070000,0.040000,5.950000,0.870000
1773986622.680497,-0.000000,0.000000,-0.000000,3.830000,0.880000
1773986622.680497,0.090000,-0.200000,0.100000,4.180000,0.880000
1773986622.680497,0.020000,-0.040000,0.020000,5.280000,0.890000
1773986622.680497,-0.000000,0.000000,-0.000000,3.220000,0.900000
1773986622.680497,0.080000,-0.210000,0.120000,5.440000,0.900000
1773986622.680497,-0.000000,-0.000000,0.000000,4.590000,0.910000
1773986622.680497,0.060000,-0.030000,0.010000,2.910000,0.910000
1773986622.680497,0.030000,-0.090000,0.060000,5.970000,0.920000
1773986622.680497,-0.000000,0.000000,-0.000000,3.890000,0.930000
1773986622.680497,0.080000,-0.170000,0.100000,3.960000,0.930000
1773986622.680497,0.020000,-0.050000,0.020000,5.390000,0.940000
1773986622.680497,-0.000000,0.000000,-0.000000,3.270000,0.950000
1773986622.680497,0.080000,-0.200000,0.120000,5.250000,0.950000
1773986622.680497,-0.000000,-0.010000,0.000000,4.670000,0.960000
1773986622.680497,0.040000,-0.010000,-0.000000,2.950000,0.960000
1773986622.680497,0.030000,-0.130000,0.090000,5.930000,0.970000
1773986622.680497,-0.000000,0.000000,-0.000000,4.120000,0.980000
1773986622.680497,0.060000,-0.110000,0.050000,3.180000,0.980000
1773986622.711896,0.030000,-0.060000,0.030000,5.790000,0.990000
1773986622.711896,-0.000000,0.000000,-0.000000,3.850000,1.000000
1773986622.711896,0.070000,-0.160000,0.090000,3.760000,1.000000
1773986622.711896,0.020000,-0.050000,0.030000,5.550000,1.010000
1773986622.711896,-0.000000,0.000000,-0.000000,3.670000,1.010000
1773986622.711896,0.070000,-0.170000,0.100000,4.140000,1.020000
1773986622.711896,0.020000,-0.040000,0.020000,5.370000,1.030000
1773986622.711896,-0.000000,0.000000,-0.000000,3.530000,1.030000
1773986622.711896,0.080000,-0.190000,0.100000,4.540000,1.040000
1773986622.711896,0.020000,-0.050000,0.030000,5.250000,1.050000
1773986622.711896,-0.000000,0.000000,-0.000000,3.470000,1.050000
1773986622.711896,0.080000,-0.180000,0.110000,4.560000,1.060000
1773986622.711896,0.020000,-0.030000,0.020000,5.190000,1.070000
1773986622.711896,-0.000000,0.000000,-0.000000,3.440000,1.070000
1773986622.711896,0.070000,-0.180000,0.100000,4.490000,1.080000
1773986622.711896,0.020000,-0.040000,0.020000,5.170000,1.080000
1773986622.711896,-0.000000,0.000000,-0.000000,3.290000,1.090000
1773986622.711896,0.070000,-0.180000,0.110000,4.810000,1.100000
1773986622.711896,0.020000,-0.040000,0.020000,5.010000,1.100000
1773986622.711896,-0.000000,0.000000,-0.000000,3.180000,1.110000
1773986622.711896,0.070000,-0.180000,0.110000,5.120000,1.120000
1773986622.711896,0.010000,-0.030000,0.020000,4.830000,1.120000
1773986622.711896,-0.000000,0.000000,-0.000000,2.910000,1.130000
1773986622.711896,0.030000,-0.110000,0.100000,5.750000,1.130000
1773986622.711896,0.010000,-0.010000,0.010000,4.490000,1.140000
1773986622.711896,-0.000000,0.000000,-0.000000,2.660000,1.150000
1773986622.711896,0.030000,-0.060000,0.030000,6.060000,1.150000
1773986622.711896,-0.000000,0.000000,-0.000000,4.090000,1.160000
1773986622.711896,0.030000,-0.040000,-0.000000,2.600000,1.170000
1773986622.711896,0.030000,-0.060000,0.030000,5.790000,1.170000
1773986622.711896,-0.000000,0.000000,-0.000000,3.820000,1.180000
1773986622.711896,0.050000,-0.070000,0.010000,2.640000,1.180000
1773986622.728020,0.030000,-0.050000,0.020000,5.550000,1.190000
1773986622.728020,-0.000000,0.000000,-0.000000,3.690000,1.200000
1773986622.728020,0.050000,-0.070000,0.010000,2.600000,1.200000
1773986622.728020,0.020000,-0.030000,0.020000,5.390000,1.210000
1773986622.728020,-0.000000,0.000000,-0.000000,3.360000,1.220000
1773986622.728020,0.030000,-0.130000,0.060000,3.420000,1.220000
1773986622.728020,0.010000,-0.020000,0.010000,4.920000,1.230000
1773986622.728020,-0.000000,0.000000,-0.000000,2.930000,1.230000
1773986622.728020,0.020000,-0.100000,0.090000,5.630000,1.240000
1773986622.728020,-0.000000,0.000000,0.000000,4.520000,1.250000
1773986622.728020,-0.000000,0.000000,-0.000000,2.620000,1.250000
1773986622.728020,0.020000,-0.050000,0.030000,6.110000,1.260000
1773986622.728020,-0.000000,0.000000,-0.000000,4.090000,1.270000
1773986622.728020,0.010000,-0.010000,-0.000000,2.500000,1.270000
1773986622.728020,0.020000,-0.040000,0.020000,5.750000,1.280000
1773986622.728020,-0.000000,0.000000,-0.000000,3.710000,1.280000
1773986622.743500,0.050000,-0.060000,0.020000,2.680000,1.290000
1773986622.743500,0.020000,-0.030000,0.020000,5.300000,1.300000
1773986622.743500,-0.000000,0.000000,-0.000000,3.260000,1.300000
1773986622.743500,0.040000,-0.140000,0.090000,4.310000,1.310000
1773986622.743500,0.010000,-0.020000,0.020000,4.810000,1.320000
1773986622.743500,-0.000000,0.000000,-0.000000,2.820000,1.320000
1773986622.743500,0.020000,-0.050000,0.100000,6.200000,1.330000
1773986622.743500,-0.000000,0.000000,0.010000,4.310000,1.340000
1773986622.743500,-0.000000,0.000000,-0.000000,2.550000,1.340000
1773986622.743500,0.030000,-0.050000,0.030000,5.880000,1.350000
1773986622.743500,-0.000000,0.000000,-0.000000,3.930000,1.350000
1773986622.743500,0.040000,-0.060000,0.000000,2.570000,1.360000
1773986622.743500,0.030000,-0.050000,0.030000,5.570000,1.370000
1773986622.743500,-0.000000,0.000000,-0.000000,3.620000,1.370000
1773986622.743500,0.040000,-0.090000,0.030000,2.950000,1.380000
1773986622.743500,0.030000,-0.050000,0.020000,5.340000,1.390000
1773986622.791011,-0.000000,0.000000,-0.000000,3.350000,1.390000
1773986622.791011,0.040000,-0.140000,0.080000,3.710000,1.400000
1773986622.791011,0.020000,-0.030000,0.020000,4.940000,1.400000
1773986622.791011,-0.000000,0.000000,-0.000000,2.950000,1.410000
1773986622.791011,0.020000,-0.110000,0.100000,5.640000,1.420000
1773986622.791011,-0.000000,0.000000,0.010000,4.560000,1.420000
1773986622.791011,-0.000000,0.000000,-0.000000,2.710000,1.430000
1773986622.791011,0.030000,-0.050000,0.050000,6.150000,1.440000
1773986622.791011,-0.000000,0.000000,-0.000000,4.250000,1.440000
1773986622.791011,-0.000000,0.000000,-0.000000,2.530000,1.450000
1773986622.791011,0.020000,-0.050000,0.020000,5.900000,1.450000
1773986622.791011,-0.000000,0.000000,-0.000000,3.850000,1.460000
1773986622.791011,0.050000,-0.030000,0.010000,2.550000,1.470000
1773986622.791011,0.020000,-0.040000,0.020000,5.410000,1.470000
1773986622.791011,-0.000000,0.000000,-0.000000,3.380000,1.480000
1773986622.791011,0.040000,-0.130000,0.080000,3.580000,1.490000
1773986622.806748,0.020000,-0.030000,0.020000,4.960000,1.490000
1773986622.806748,-0.000000,0.000000,-0.000000,2.910000,1.500000
1773986622.806748,0.020000,-0.100000,0.100000,5.820000,1.500000
1773986622.806748,0.000000,-0.010000,0.010000,4.490000,1.510000
1773986622.806748,-0.000000,0.000000,-0.000000,2.600000,1.520000
1773986622.806748,0.030000,-0.050000,0.030000,6.040000,1.520000
1773986622.806748,-0.000000,0.000000,-0.000000,4.020000,1.530000
1773986622.806748,0.030000,-0.050000,-0.000000,2.570000,1.540000
1773986622.806748,0.030000,-0.050000,0.030000,5.640000,1.540000
1773986622.806748,-0.000000,0.000000,-0.000000,3.640000,1.550000
1773986622.806748,0.050000,-0.070000,0.030000,2.860000,1.560000
1773986622.806748,0.020000,-0.050000,0.020000,5.350000,1.560000
1773986622.806748,-0.000000,0.000000,-0.000000,3.350000,1.570000
1773986622.806748,0.040000,-0.140000,0.080000,3.740000,1.570000
1773986622.806748,0.020000,-0.030000,0.020000,4.990000,1.580000
1773986622.806748,-0.000000,0.000000,-0.000000,3.090000,1.590000
1773986622.806748,0.040000,-0.140000,0.100000,4.920000,1.590000
1773986622.806748,0.010000,-0.020000,0.010000,4.760000,1.600000
1773986622.806748,-0.000000,0.000000,-0.000000,2.820000,1.610000
1773986622.806748,0.020000,-0.050000,0.090000,5.990000,1.610000
1773986622.806748,-0.000000,0.000000,0.000000,4.360000,1.620000
1773986622.806748,-0.000000,0.000000,-0.000000,2.550000,1.620000
1773986622.806748,0.030000,-0.050000,0.030000,5.970000,1.630000
1773986622.806748,-0.000000,0.000000,-0.000000,3.910000,1.640000
1773986622.806748,0.050000,-0.030000,0.010000,2.600000,1.640000
1773986622.806748,0.020000,-0.050000,0.020000,5.500000,1.650000
1773986622.806748,-0.000000,0.000000,-0.000000,3.490000,1.660000
1773986622.806748,0.040000,-0.090000,0.040000,3.220000,1.660000
1773986622.806748,0.020000,-0.040000,0.020000,5.050000,1.670000
1773986622.806748,-0.000000,0.000000,-0.000000,3.020000,1.670000
1773986622.806748,0.030000,-0.130000,0.090000,5.300000,1.680000
1773986622.806748,0.010000,-0.020000,0.010000,4.610000,1.690000
1773986622.809654,-0.000000,0.000000,-0.000000,2.770000,1.690000
1773986622.809654,0.030000,-0.100000,0.080000,6.020000,1.700000
1773986622.809654,-0.000000,0.000000,0.000000,4.290000,1.710000
1773986622.809654,-0.000000,0.000000,-0.000000,2.530000,1.710000
1773986622.809654,0.030000,-0.050000,0.030000,5.880000,1.720000
1773986622.809654,-0.000000,0.000000,-0.000000,3.870000,1.720000
1773986622.809654,0.040000,-0.020000,0.000000,2.510000,1.730000
1773986622.809654,0.020000,-0.050000,0.020000,5.480000,1.740000
1773986622.809654,-0.000000,0.000000,-0.000000,3.450000,1.740000
1773986622.809654,0.030000,-0.120000,0.030000,3.150000,1.750000
1773986622.809654,0.020000,-0.040000,0.020000,5.050000,1.760000
1773986622.809654,-0.000000,0.000000,-0.000000,3.000000,1.760000
1773986622.809654,0.040000,-0.140000,0.100000,5.410000,1.770000
1773986622.809654,0.010000,-0.010000,0.010000,4.560000,1.770000
1773986622.809654,-0.000000,0.000000,-0.000000,2.620000,1.780000
1773986622.809654,0.030000,-0.050000,0.030000,6.080000,1.790000
1773986622.870142,-0.000000,0.000000,-0.000000,4.070000,1.790000
1773986622.870142,0.020000,-0.000000,-0.000000,2.530000,1.800000
1773986622.870142,0.030000,-0.050000,0.030000,5.700000,1.810000
1773986622.870142,-0.000000,0.000000,-0.000000,3.690000,1.810000
1773986622.870142,0.060000,-0.070000,0.020000,2.790000,1.820000
1773986622.870142,0.020000,-0.050000,0.020000,5.350000,1.830000
1773986622.870142,-0.000000,0.000000,-0.000000,3.330000,1.830000
1773986622.870142,0.040000,-0.120000,0.080000,3.940000,1.840000
1773986622.870142,0.020000,-0.030000,0.020000,4.920000,1.840000
1773986622.870142,-0.000000,0.000000,-0.000000,2.910000,1.850000
1773986622.870142,0.020000,-0.100000,0.100000,5.810000,1.860000
1773986622.870142,0.000000,-0.000000,0.010000,4.430000,1.860000
1773986622.870142,-0.000000,0.000000,-0.000000,2.590000,1.870000
1773986622.870142,0.030000,-0.050000,0.030000,5.990000,1.880000
1773986622.870142,-0.000000,0.000000,-0.000000,3.980000,1.880000
1773986622.870142,0.030000,-0.010000,-0.000000,2.530000,1.890000
1773986622.870142,0.020000,-0.050000,0.020000,5.590000,1.890000
1773986622.870142,-0.000000,0.000000,-0.000000,3.560000,1.900000
1773986622.870142,0.030000,-0.090000,0.030000,3.000000,1.910000
1773986622.870142,0.020000,-0.040000,0.020000,5.160000,1.910000
1773986622.870142,-0.000000,0.000000,-0.000000,3.180000,1.920000
1773986622.870142,0.040000,-0.140000,0.090000,4.520000,1.930000
1773986622.870142,0.010000,-0.030000,0.020000,4.780000,1.930000
1773986622.870142,-0.000000,0.000000,-0.000000,2.860000,1.940000
1773986622.870142,0.020000,-0.130000,0.090000,5.820000,1.940000
1773986622.870142,0.000000,-0.000000,0.010000,4.450000,1.950000
1773986622.870142,-0.000000,0.000000,-0.000000,2.600000,1.960000
1773986622.870142,0.030000,-0.050000,0.030000,6.040000,1.960000
1773986622.870142,-0.000000,0.000000,-0.000000,4.000000,1.970000
1773986622.870142,0.030000,-0.010000,-0.000000,2.550000,1.980000
1773986622.870142,0.030000,-0.050000,0.030000,5.660000,1.980000
1773986622.870142,-0.000000,0.000000,-0.000000,3.650000,1.990000
1773986622.870142,0.060000,-0.070000,0.020000,2.750000,1.990000
1773986622.870142,0.020000,-0.040000,0.020000,5.260000,2.000000
1773986622.870142,-0.000000,0.000000,-0.000000,3.240000,2.010000
1773986622.870142,0.060000,-0.170000,0.110000,4.830000,2.010000
1773986622.870142,0.010000,-0.030000,0.020000,4.870000,2.020000
1773986622.870142,-0.000000,0.000000,-0.000000,3.000000,2.030000
1773986622.870142,0.060000,-0.180000,0.110000,5.500000,2.030000
1773986622.870142,0.010000,-0.020000,0.020000,4.700000,2.040000
1773986622.870142,-0.000000,0.000000,-0.000000,3.110000,2.050000
1773986622.870142,0.080000,-0.190000,0.110000,5.260000,2.050000
1773986622.870142,0.020000,-0.040000,0.020000,4.870000,2.060000
1773986622.870142,-0.000000,0.000000,-0.000000,3.200000,2.060000
1773986622.870142,0.090000,-0.200000,0.110000,5.060000,2.070000
1773986622.870142,0.020000,-0.040000,0.020000,4.990000,2.080000
1773986622.870142,-0.000000,0.000000,-0.000000,3.260000,2.080000
1773986622.870142,0.090000,-0.200000,0.110000,5.030000,2.090000
1773986622.874240,0.020000,-0.040000,0.020000,5.030000,2.100000
1773986622.874240,-0.000000,0.000000,-0.000000,3.290000,2.100000
1773986622.874240,0.100000,-0.210000,0.110000,4.920000,2.110000
1773986622.874240,0.020000,-0.040000,0.020000,5.060000,2.110000
1773986622.874240,-0.000000,0.000000,-0.000000,3.310000,2.120000
1773986622.874240,0.100000,-0.220000,0.120000,4.960000,2.130000
1773986622.874240,0.020000,-0.050000,0.020000,5.060000,2.130000
1773986622.874240,-0.000000,0.000000,-0.000000,3.310000,2.140000
1773986622.874240,0.110000,-0.220000,0.120000,5.080000,2.150000
1773986622.874240,0.010000,-0.030000,0.020000,4.970000,2.150000
1773986622.874240,-0.000000,0.000000,-0.000000,3.170000,2.160000
1773986622.874240,0.100000,-0.240000,0.120000,5.500000,2.160000
1773986622.874240,0.000000,-0.020000,0.010000,4.670000,2.170000
1773986622.874240,0.020000,-0.040000,-0.000000,2.930000,2.180000
1773986622.874240,0.080000,-0.200000,0.100000,5.950000,2.180000
1773986622.874240,-0.000000,-0.010000,0.000000,4.140000,2.190000
1773986622.886120,0.100000,-0.160000,0.070000,3.240000,2.200000
1773986622.886120,0.030000,-0.060000,0.030000,5.680000,2.200000
1773986622.886120,-0.000000,0.000000,-0.000000,3.550000,2.210000
1773986622.886120,0.120000,-0.240000,0.110000,4.760000,2.210000
1773986622.886120,0.020000,-0.050000,0.020000,4.970000,2.220000
1773986622.886120,-0.000000,0.000000,-0.000000,3.000000,2.230000
1773986622.886120,0.110000,-0.210000,0.110000,5.820000,2.230000
1773986622.886120,0.000000,-0.020000,0.000000,4.290000,2.240000
1773986622.886120,0.090000,-0.130000,0.060000,3.080000,2.250000
1773986622.886120,0.030000,-0.060000,0.020000,5.770000,2.250000
1773986622.886120,-0.000000,0.000000,-0.000000,3.670000,2.260000
1773986622.886120,0.120000,-0.230000,0.110000,4.450000,2.270000
1773986622.886120,0.030000,-0.050000,0.020000,5.170000,2.270000
1773986622.886120,-0.000000,0.000000,-0.000000,3.170000,2.280000
1773986622.886120,0.120000,-0.230000,0.120000,5.480000,2.280000
1773986622.886120,0.010000,-0.030000,0.010000,4.560000,2.290000
1773986622.902025,0.060000,-0.040000,0.010000,2.930000,2.300000
1773986622.902025,0.030000,-0.140000,0.070000,5.970000,2.300000
1773986622.902025,-0.000000,0.000000,-0.000000,3.820000,2.310000
1773986622.902025,0.110000,-0.220000,0.100000,4.140000,2.320000
1773986622.902025,0.030000,-0.060000,0.030000,5.250000,2.320000
1773986622.902025,-0.000000,0.000000,-0.000000,3.170000,2.330000
1773986622.902025,0.120000,-0.240000,0.120000,5.460000,2.330000
1773986622.902025,0.010000,-0.040000,0.020000,4.560000,2.340000
1773986622.902025,0.060000,-0.040000,0.020000,2.910000,2.350000
1773986622.902025,0.030000,-0.130000,0.060000,5.970000,2.350000
1773986622.902025,-0.000000,0.000000,-0.000000,3.820000,2.360000
1773986622.902025,0.110000,-0.230000,0.100000,4.200000,2.370000
1773986622.902025,0.030000,-0.060000,0.030000,5.260000,2.370000
1773986622.902025,-0.000000,0.000000,-0.000000,3.180000,2.380000
1773986622.902025,0.120000,-0.240000,0.100000,5.060000,2.380000
1773986622.902025,0.020000,-0.050000,0.020000,4.580000,2.390000
1773986622.917890,0.050000,-0.040000,0.020000,2.890000,2.400000
1773986622.917890,0.030000,-0.140000,0.070000,5.990000,2.400000
1773986622.917890,-0.000000,0.000000,-0.000000,3.850000,2.410000
1773986622.917890,0.110000,-0.220000,0.100000,4.070000,2.420000
1773986622.917890,0.020000,-0.060000,0.030000,5.260000,2.420000
1773986622.917890,-0.000000,0.000000,-0.000000,3.170000,2.430000
1773986622.917890,0.120000,-0.240000,0.120000,5.520000,2.430000
1773986622.917890,0.010000,-0.040000,0.020000,4.500000,2.440000
1773986622.917890,0.060000,-0.070000,0.040000,2.930000,2.450000
1773986622.917890,0.030000,-0.090000,0.040000,5.930000,2.450000
1773986622.917890,-0.000000,0.000000,-0.000000,3.780000,2.460000
1773986622.917890,0.120000,-0.230000,0.100000,4.250000,2.470000
1773986622.917890,0.030000,-0.060000,0.030000,5.210000,2.470000
1773986622.917890,-0.000000,0.000000,-0.000000,3.150000,2.480000
1773986622.917890,0.120000,-0.230000,0.120000,5.520000,2.490000
1773986622.917890,0.010000,-0.030000,0.020000,4.500000,2.490000
1773986622.937564,0.070000,-0.070000,0.040000,2.950000,2.500000
1773986622.937564,0.030000,-0.090000,0.040000,5.950000,2.500000
1773986622.937564,-0.000000,0.000000,-0.000000,3.830000,2.510000
1773986622.937564,0.110000,-0.220000,0.100000,4.070000,2.520000
1773986622.937564,0.030000,-0.060000,0.030000,5.340000,2.520000
1773986622.937564,-0.000000,0.000000,-0.000000,3.260000,2.530000
1773986622.937564,0.120000,-0.250000,0.120000,5.340000,2.540000
1773986622.937564,0.020000,-0.040000,0.020000,4.650000,2.540000
1773986622.937564,0.040000,-0.010000,0.000000,2.930000,2.550000
1773986622.937564,0.060000,-0.190000,0.090000,5.990000,2.550000
1773986622.937564,-0.000000,-0.000000,-0.000000,4.030000,2.560000
1773986622.937564,0.100000,-0.200000,0.090000,3.560000,2.570000
1773986622.937564,0.030000,-0.060000,0.030000,5.550000,2.570000
1773986622.937564,-0.000000,0.000000,-0.000000,3.470000,2.580000
1773986622.937564,0.120000,-0.240000,0.110000,4.880000,2.590000
1773986622.937564,0.020000,-0.050000,0.020000,4.960000,2.590000
1773986622.982251,-0.000000,0.000000,-0.000000,3.020000,2.600000
1773986622.982251,0.110000,-0.210000,0.110000,5.750000,2.600000
1773986622.982251,0.000000,-0.020000,0.010000,4.310000,2.610000
1773986622.982251,0.090000,-0.130000,0.060000,3.080000,2.620000
1773986622.982251,0.030000,-0.060000,0.030000,5.820000,2.620000
1773986622.982251,-0.000000,0.000000,-0.000000,3.650000,2.630000
1773986622.982251,0.120000,-0.220000,0.110000,4.560000,2.640000
1773986622.982251,0.020000,-0.060000,0.030000,5.060000,2.640000
1773986622.982251,-0.000000,0.000000,-0.000000,3.060000,2.650000
1773986622.982251,0.110000,-0.220000,0.120000,5.660000,2.650000
1773986622.982251,0.010000,-0.030000,0.020000,4.360000,2.660000
1773986622.982251,0.090000,-0.120000,0.060000,3.020000,2.670000
1773986622.982251,0.030000,-0.060000,0.030000,5.810000,2.670000
1773986622.982251,-0.000000,0.000000,-0.000000,3.670000,2.680000
1773986622.982251,0.120000,-0.230000,0.110000,4.380000,2.690000
1773986622.982251,0.020000,-0.050000,0.030000,5.160000,2.690000
1773986622.982251,-0.000000,0.000000,-0.000000,3.130000,2.700000
1773986622.982251,0.120000,-0.240000,0.120000,5.520000,2.710000
1773986622.982251,0.010000,-0.030000,0.020000,4.500000,2.710000
1773986622.982251,0.060000,-0.050000,0.020000,2.950000,2.720000
1773986622.982251,0.030000,-0.150000,0.070000,5.970000,2.720000
1773986622.982251,-0.000000,0.000000,-0.000000,3.910000,2.730000
1773986622.982251,0.110000,-0.220000,0.100000,3.870000,2.740000
1773986622.982251,0.030000,-0.060000,0.030000,5.430000,2.740000
1773986622.982251,-0.000000,0.000000,-0.000000,3.350000,2.750000
1773986622.982251,0.120000,-0.240000,0.120000,5.120000,2.760000
1773986622.982251,0.020000,-0.050000,0.020000,4.810000,2.760000
1773986622.982251,0.010000,0.000000,-0.000000,2.950000,2.770000
1773986622.982251,0.090000,-0.210000,0.100000,5.880000,2.770000
1773986622.982251,0.010000,-0.030000,0.010000,4.160000,2.780000
1773986622.982251,0.100000,-0.160000,0.080000,3.270000,2.790000
1773986622.982251,0.030000,-0.060000,0.030000,5.640000,2.790000
1773986622.982251,-0.000000,0.000000,-0.000000,3.530000,2.800000
1773986622.982251,0.120000,-0.240000,0.110000,4.790000,2.810000
1773986622.982251,0.020000,-0.050000,0.030000,4.970000,2.810000
1773986622.982251,-0.000000,0.000000,-0.000000,3.040000,2.820000
1773986622.982251,0.110000,-0.210000,0.120000,5.730000,2.820000
1773986622.982251,0.010000,-0.030000,0.010000,4.340000,2.830000
1773986622.982251,0.090000,-0.120000,0.060000,3.020000,2.840000
1773986622.982251,0.030000,-0.060000,0.030000,5.840000,2.840000
1773986622.982251,-0.000000,0.000000,-0.000000,3.690000,2.850000
1773986622.982251,0.120000,-0.230000,0.110000,4.380000,2.860000
1773986622.982251,0.030000,-0.060000,0.030000,5.170000,2.860000
1773986622.982251,-0.000000,0.000000,-0.000000,3.130000,2.870000
1773986622.982251,0.120000,-0.240000,0.120000,5.540000,2.870000
1773986622.982251,0.010000,-0.030000,0.020000,4.500000,2.880000
1773986622.982251,0.060000,-0.060000,0.030000,2.950000,2.890000
1773986622.982251,0.030000,-0.130000,0.060000,5.970000,2.890000
1773986623.001661,-0.000000,0.000000,-0.000000,3.830000,2.900000
1773986623.001661,0.110000,-0.220000,0.100000,4.140000,2.910000
1773986623.001661,0.030000,-0.060000,0.030000,5.260000,2.910000
1773986623.001661,-0.000000,0.000000,-0.000000,3.150000,2.920000
1773986623.001661,0.120000,-0.230000,0.120000,5.480000,2.920000
1773986623.001661,0.010000,-0.040000,0.020000,4.560000,2.930000
1773986623.001661,0.050000,-0.040000,0.020000,2.930000,2.940000
1773986623.001661,0.030000,-0.160000,0.080000,6.010000,2.940000
1773986623.001661,-0.000000,-0.010000,0.000000,3.940000,2.950000
1773986623.001661,0.110000,-0.210000,0.100000,3.800000,2.960000
1773986623.001661,0.030000,-0.060000,0.030000,5.440000,2.960000
1773986623.001661,-0.000000,0.000000,-0.000000,3.350000,2.970000
1773986623.001661,0.120000,-0.240000,0.120000,5.140000,2.980000
1773986623.001661,0.020000,-0.050000,0.020000,4.760000,2.980000
1773986623.001661,0.020000,0.000000,-0.000000,2.950000,2.990000
1773986623.001661,0.090000,-0.200000,0.100000,5.900000,2.990000
1773986623.061015,0.000000,-0.020000,0.010000,4.140000,3.000000
1773986623.061015,0.100000,-0.170000,0.080000,3.310000,3.010000
1773986623.061015,0.030000,-0.060000,0.030000,5.640000,3.010000
1773986623.061015,-0.000000,0.000000,-0.000000,3.510000,3.020000
1773986623.061015,0.120000,-0.240000,0.120000,4.830000,3.030000
1773986623.061015,0.020000,-0.050000,0.020000,4.970000,3.030000
1773986623.061015,-0.000000,0.000000,-0.000000,3.000000,3.040000
1773986623.061015,0.100000,-0.230000,0.110000,5.790000,3.040000
1773986623.061015,0.010000,-0.030000,0.010000,4.290000,3.050000
1773986623.061015,0.090000,-0.120000,0.060000,3.060000,3.060000
1773986623.061015,0.030000,-0.060000,0.030000,5.820000,3.060000
1773986623.061015,-0.000000,0.000000,-0.000000,3.760000,3.070000
1773986623.061015,0.110000,-0.190000,0.090000,4.030000,3.080000
1773986623.061015,0.030000,-0.060000,0.030000,5.320000,3.080000
1773986623.061015,-0.000000,0.000000,-0.000000,3.290000,3.090000
1773986623.061015,0.120000,-0.220000,0.100000,5.100000,3.090000
1773986623.061015,0.030000,-0.050000,0.030000,4.810000,3.100000
1773986623.061015,-0.000000,0.000000,-0.000000,2.980000,3.110000
1773986623.061015,0.100000,-0.210000,0.090000,5.790000,3.110000
1773986623.061015,0.010000,-0.030000,0.020000,4.380000,3.120000
1773986623.061015,0.050000,-0.110000,0.030000,2.840000,3.130000
1773986623.061015,0.030000,-0.060000,0.030000,5.910000,3.130000
1773986623.061015,0.010000,-0.020000,0.020000,3.890000,3.140000
1773986623.061015,0.100000,-0.180000,0.070000,3.350000,3.140000
1773986623.061015,0.030000,-0.060000,0.030000,5.540000,3.150000
1773986623.061015,0.000000,-0.010000,0.010000,3.560000,3.160000
1773986623.061015,0.110000,-0.210000,0.090000,4.310000,3.160000
1773986623.061015,0.030000,-0.060000,0.030000,5.170000,3.170000
1773986623.061015,-0.000000,0.000000,-0.000000,3.270000,3.180000
1773986623.061015,0.120000,-0.210000,0.100000,4.870000,3.180000
1773986623.061015,0.020000,-0.040000,0.020000,4.830000,3.190000
1773986623.061015,-0.000000,0.000000,-0.000000,2.950000,3.200000
1773986623.065567,0.100000,-0.200000,0.090000,5.720000,3.200000
1773986623.065567,0.010000,-0.040000,0.020000,4.320000,3.210000
1773986623.065567,0.030000,-0.080000,0.020000,2.680000,3.210000
1773986623.065567,0.030000,-0.060000,0.030000,5.820000,3.220000
1773986623.065567,0.020000,-0.030000,0.020000,3.820000,3.230000
1773986623.065567,0.050000,-0.120000,0.060000,2.770000,3.230000
1773986623.065567,0.030000,-0.060000,0.030000,5.390000,3.240000
1773986623.065567,-0.000000,0.000000,0.010000,3.290000,3.250000
1773986623.065567,0.110000,-0.140000,0.050000,4.210000,3.250000
1773986623.065567,0.030000,-0.050000,0.030000,4.880000,3.260000
